Topic,Title,ID,Comments,Label,Index
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It's all about southern white culture. These monuments were all erected after the civil war. They saying these people have no right to their heritage.,0,[1462 1452 1363 ...  437 1437  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"I searched for an update from TODAY yet You Boob keeps giving me these videos. 
What the heck!? 
Agenda much?",0,[1473  787  617 ...  939  157  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It's history. Taking down statues will not change it.,0,[1337 1372 1355 ...  179  739 1000]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"I heard there was a helicopter crash near by. Also, i've heard about David Duke's statement. Now the liberal media will take what he said to brand all Trump supporters as racist pigs.",0,[1331 1457 1340 ...  407  374  996]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,That's so dumb. Keep the statue there....,0,[1372 1337 1356 ...  179  157  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I think a monument or a statue that has been in place for very very long time and it should be grandfathered in and no one should have a right to remove it,0,[1355 1372 1337 ...  418  157  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,This is donkey dung!,0,[1271 1047  745 ...  165  739  564]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,HOLY COW! ! Total BS!! Violence caused by ANTIFA!!,0,[ 496 1430 1495 ... 1147  939 1336]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Actually 3 dead,0,[1366  521  608 ...  157   60  702]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,2nd Civil War here?...,0,[1384 1487 1488 ...  418 1437 1147]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,im ready,0,[ 609  710 1302 ... 1437  702   60]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,unite the right!,0,[1485 1334 1289 ... 1154  418  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Still waiting for the Media and the Senators to come out say what it really is! The left Trying to erase our History and remove all Confederate Statues. But i keep hearing White Nationalists and White Supremecy! Starting to look like all Media is on the Left side!,0,[1340 1351 1462 ... 1147 1154  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"The south didn't. Get God's. Message when they lost the war! They should of repented for slavery! And educated their former slaves. THEY didn't ,so God punished them with poverty and ignorance!",0,[1387 1462 1351 ... 1065 1437  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Trying hard to divert attention from North Korean problem, which puts China as the Kimmie puppet masters.
so sad.",1,[ 170 1127   46 ...  157  271 1000]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Make that 3 dead now!,0,[1359  521 1124 ...  157   60  702]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,We are still in the caveman ages,0,[ 535  814  135 ...  157 1392  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,These rallies are just another leftist attempt to lie about the right. Don't repeat history's mistakes.,0,[1362 1485 1380 ...  437  739 1000]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"We got here for 2 reasons. The first is that these cities are literally removing our countries history because of people's feelings which is angering people. And second, because if you're proud to be white or American, it's considered racist. Although, if you're proud to be anything else, it's not considered racist and that double standard also angers people.",0,[1425 1412  803 ...  739  596  418]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It was a left-wing nut did it,0,[  45 1406 1427 ...  712  564  289]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Spin spin spin! Fox about 1 percent of the people there we displaying swastikas.,1,[1165  948 1168 ... 1474  939  289]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,that statues worth that much problems it's just part of our history we should just leave it alone,0,[1337 1355 1356 ...  179 1000  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Pushing identity politics has brought this.,0,[ 816 1425 1289 ...  692  271  418]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,They have a statue at the German cemetery in Belgium.Its a soldier....,0,[1356  951 1424 ...  739 1147  407]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,IF they dont want the statue ill take it and put it in my field in colorado i think itll look nice sitting there,0,[1355 1356 1372 ...  179  157  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"This is the first time Muslim are screaming.. ""YES, IT'S NOT US"" pray Allah!!!",1,[1455 1145   52 ...  174  739  421]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,✊🏾 power to the people.,0,[ 534  619  612 ... 1000  418 1437]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Tell me who are the real nazis?,1,[1411 1382 1390 ...  290  418  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Too much oppression against white people. Too much BLM lies against white people. Too much bias and bigotry against white people. And so now, they wake up, they fight, they resist, and they defend.

Folks, remember this: Justice is never a gift from corrupt medias and politicians. You have to fight to earn it.",0,[1421  657 1412 ...  996  418 1336]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,The news reports seem to have a leftist slant!,1,[1345 1406 1055 ...  407  702  289]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"There's only one reason we are at this point. It's 8 years of Obama. Before Obama I remember talking to my friends about my kids and how they never talk about race, they never notice race, they have friends of every different race and none of them ever even mention it. I remember thinking we've finally got past race with the next generation. Then Obama became president and its been nothing but race this and race that. I just want to thank Obama and the Democratic Party for setting race relations back 40 years.",1,[965 772 859 ... 157 596 739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Nazis ?? I saw a lot of footage.....I didn't see any Nazis......if you say Nazi ..... you better show some actual Nazis ! FAKE ....,1,[1411 1378 1424 ...  564 1147  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,There is no confederacy. So why?,0,[1463 1384 1363 ... 1154  739 1147]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"I need to learn more about the confederates. Idk what they stood for but if it's worth people fighting tooth and nail over, it's got to be crucial to understanding and formulating a proper dialogue.",0,[1463 1383 1340 ...  596 1437 1147]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Keep taking away from the whites and give to others won't work out well, just as planned. Make it illegal to talk about granddaddy being a slave if the statues have to go so does that language.",0,[1332 1425 1351 ... 1000 1065  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,don't forget on history,0,[  26 1289  907 ...  421 1065  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,It is time for the South to rise again.,0,[1364 1462 1389 ...  157 1437 1154]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,*YOU WILL NOT REPLACE US! YOU WILL NOT REPLACE US!*,0,[1145 1361  153 ...   60  596 1437]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Those southern people aren't going to put with the crap that goes on in California.,0,[1387 1137  136 ...    5  596  290]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Nazi's? I don't think so.,0,[1411 1378 1382 ... 1336  418  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Modern day Operation Mockingbird tactics and divisive rhetoric from mainstream media is what has led the country to the state it is in.,1,[1289 1339 1331 ...  418  865 1147]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,this wasnt terrorism a person getting run over during a riot doesnt classify as terrorism,0,[1404  539 1393 ...  702  174 1367]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,The alt-right and white nationalist groups have officially become terrorist organizations by employing the tactics of Isis.,1,[1455 1464 1392 ... 1147  343 1000]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Further proof that there is far too much inbreeding among Republican family members.,0,[1413  347   20 ...  596 1205  222]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"Regardless of driver's motive, this should be a good lesson for all you leftists to stay out of the street when you ""protest"". Your fault for not thinking if this happens to you.",0,[1437 1399  605 ...  222  702 1336]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"If you remove all the offensive statues and flags, they still won't be happy.",0,[1337 1402 1372 ... 1147  418  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,I wish it was a Freight train carrying jet fuel.....,0,[ 243   51 1227 ...  702  421  865]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Of course you are looking for trouble removing the Robert E Lee statue. What do you think would happen if we took down the Marten Luther King Jr statue? WW3,0,[1335 1402 1356 ... 1065  739  157]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Don't be in the road.,0,[ 609 1395  809 ... 1336  702  271]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,in this manner america will follow the arabic spring which soon turned to autumn,0,[1073  372 1213 ... 1336  739  564]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Look zombies run them over.,0,[1124  568 1287 ... 1194  246  157]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Why can't people just leave the f*cking statues alone? What harm is it causing? I bet you there would be national hellraising if one were to remove a statue of a civil rights leader/activist.,0,[1337 1372 1355 ...  418  179  739]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,Haha better follow the rules now boys,0,[1361 1136  609 ...  702  157  289]
charlottesville_rally,One dead after &#39;Unite the Right&#39; rally in Virginia,https://www.youtube.com/watch?v=6D8pjdVLHGA,"So glad the Media actually called it ""an act of terrorism"" .... because thats exactly what it is!! the only thing i find suspicious is how darkly tinted all the windows on the car were.... something doesnt seem right here...",0,[1493  605 1331 ... 1336  564  418]
